Date,Grupo Galicia,YPF,Apple,Microsoft,S&P 500 ETF
2023-05-31,504.81829833984375,10.989999771118164,175.29396057128906,322.8311767578125,404.38909912109375
2023-06-01,517.6000366210938,11.300000190734863,178.10263061523438,326.95013427734375,408.2312316894531
2023-06-02,506.3346862792969,11.479999542236328,178.953125,329.72247314453125,414.1347351074219
2023-06-05,526.5256958007812,11.729999542236328,177.59828186035156,330.25335693359375,413.3411560058594
2023-06-06,590.9117431640625,12.460000038146973,177.23236083984375,328.0316467285156,414.2411804199219
2023-06-07,614.7423095703125,12.529999732971191,175.85768127441406,317.9059753417969,412.80877685546875
2023-06-08,628.9906616210938,12.619999885559082,178.5773468017578,319.75408935546875,415.3057556152344
2023-06-09,634.77880859375,12.550000190734863,178.96302795410156,321.25823974609375,416.0509338378906
2023-06-12,632.6301879882812,12.390000343322754,181.76181030273438,326.2325744628906,419.82525634765625
2023-06-13,658.76513671875,12.399999618530273,181.28707885742188,328.63128662109375,422.5931091308594
2023-06-14,666.7020874023438,12.5,181.92002868652344,331.6296691894531,423.0963439941406
2023-06-15,700.3792724609375,13.449999809265137,183.9573211669922,342.20751953125,428.341796875
2023-06-16,752.034912109375,14.550000190734863,182.87930297851562,336.53515625,426.88275146484375
2023-06-21,794.5260009765625,15.449999809265137,181.92994689941406,327.91363525390625,422.49212646484375
2023-06-22,739.4498901367188,14.729999542236328,184.93638610839844,333.95953369140625,424.0171813964844
2023-06-23,759.4019165039062,14.789999961853027,184.6199188232422,329.3489074707031,420.8116455078125
2023-06-26,789.9217529296875,15.399999618530273,183.2254638671875,323.0376281738281,419.09228515625
2023-06-27,749.798583984375,14.989999771118164,185.9846649169922,328.9065246582031,423.6869201660156
2023-06-28,749.6671752929688,14.770000457763672,187.16156005859375,330.16485595703125,423.900634765625
2023-06-29,757.253173828125,15.1899995803833,187.49778747558594,329.3783874511719,425.5713806152344
2023-06-30,776.8543701171875,14.890000343322754,191.8294677734375,334.7755126953125,430.59344482421875
2023-07-03,806.0148315429688,14.890000343322754,190.3361358642578,332.26861572265625,431.0888671875
2023-07-05,807.0233764648438,15.149999618530273,189.21859741210938,332.4259338378906,430.4477233886719
2023-07-06,754.9302978515625,14.050000190734863,189.69329833984375,335.4931335449219,427.0770568847656
2023-07-07,760.81640625,14.369999885559082,188.5757598876953,331.5116882324219,425.9987487792969
2023-07-10,738.909423828125,14.510000228881836,186.52862548828125,326.2129211425781,427.0770568847656
2023-07-11,746.2559814453125,14.420000076293945,186.00445556640625,326.8420715332031,429.7969055175781
2023-07-12,765.5519409179688,14.9399995803833,187.67581176757812,331.49200439453125,433.2550354003906
2023-07-13,812.331298828125,15.170000076293945,188.43731689453125,336.85955810546875,436.6937255859375
2023-07-14,784.05126953125,14.479999542236328,188.5856475830078,339.3959045410156,436.4217224121094
2023-07-17,814.45556640625,15.239999771118164,191.84925842285156,339.87762451171875,437.93707275390625
2023-07-18,813.791748046875,15.479999542236328,191.5921173095703,353.40472412109375,441.1911926269531
2023-07-19,801.75390625,15.350000381469727,192.94699096679688,349.0693359375,442.17236328125
2023-07-20,819.1025390625,15.25,190.99874877929688,340.9983215332031,439.23870849609375
2023-07-21,847.0284423828125,15.460000038146973,189.8218994140625,337.9507751464844,439.23870849609375
2023-07-24,827.6882934570312,15.630000114440918,190.6229248046875,339.2680969238281,441.2008972167969
2023-07-25,848.5332641601562,15.630000114440918,191.4833221435547,345.03875732421875,442.4054260253906
2023-07-26,854.330810546875,15.399999618530273,192.35360717773438,332.0523681640625,442.4734191894531
2023-07-27,798.2576904296875,14.350000381469727,191.08773803710938,325.1216735839844,439.5398254394531
2023-07-28,812.8179931640625,14.59000015258789,193.6689453125,332.6422119140625,443.8431091308594
2023-07-31,825.4312744140625,14.890000343322754,194.2821044921875,330.23370361328125,444.68817138671875
2023-08-01,812.2427368164062,14.680000305175781,193.4513397216797,330.6465759277344,443.4156494140625
2023-08-02,795.5580444335938,14.260000228881836,190.45477294921875,321.9562072753906,437.2474060058594
2023-08-03,802.3292236328125,14.0,189.0603485107422,321.1304626464844,435.9942932128906
2023-08-04,842.9340209960938,14.069999694824219,179.98165893554688,322.2314758300781,434.02239990234375
2023-08-07,848.7861328125,13.949999809265137,176.8763427734375,324.52203369140625,437.810791015625
2023-08-08,881.3080444335938,14.329999923706055,177.81582641601562,320.5307312011719,435.9068908691406
2023-08-09,865.0023803710938,14.329999923706055,176.22361755371094,316.7754211425781,432.99273681640625
2023-08-10,899.3111572265625,14.390000343322754,176.0060272216797,317.46356201171875,433.1481628417969
2023-08-11,890.8233032226562,14.510000228881836,176.06544494628906,315.5760498046875,432.8955383300781
2023-08-14,867.5487060546875,14.229999542236328,177.71926879882812,318.55474853515625,435.28521728515625
2023-08-15,895.380126953125,14.069999694824219,175.72874450683594,316.4117126464844,430.214599609375
2023-08-16,1018.0965576171875,14.630000114440918,174.85728454589844,315.643310546875,427.0576171875
2023-08-17,989.9971313476562,14.739999771118164,172.31222534179688,312.1755065917969,423.8034973144531
2023-08-18,983.4302368164062,14.59000015258789,172.7974853515625,311.7814636230469,424.0074462890625
2023-08-22,1009.7428588867188,14.619999885559082,175.5108642578125,317.67266845703125,425.6102294921875
2023-08-23,1080.2366943359375,15.029999732971191,179.3631591796875,322.145263671875,430.3505859375
2023-08-24,1062.8143310546875,14.6899995803833,174.66912841796875,315.21966552734375,424.3863525390625
2023-08-25,1123.9715576171875,14.75,176.87750244140625,318.18499755859375,427.3782043457031
2023-08-28,1247.6707763671875,14.899999618530273,178.44215393066406,318.8943176269531,430.08831787109375
2023-08-29,1308.426025390625,14.84000015258789,182.3340301513672,323.5343017578125,436.3051452636719
2023-08-30,1296.051513671875,14.609999656677246,185.82980346679688,323.90875244140625,438.10223388671875
2023-08-31,1262.0557861328125,14.4399995803833,186.04766845703125,322.8940124511719,437.4611511230469
2023-09-01,1209.1181640625,14.210000038146973,187.6222686767578,323.7806396484375,438.27703857421875
2023-09-05,1143.582763671875,13.649999618530273,187.8599090576172,328.5980224609375,436.38287353515625
2023-09-06,1128.036865234375,13.470000267028809,181.1357879638672,327.93804931640625,433.4493408203125
2023-09-07,1051.6231689453125,13.09000015258789,175.8376922607422,325.0120849609375,432.1184997558594
2023-09-08,1019.961669921875,12.65999984741211,176.45166015625,329.3073425292969,432.7693176269531
2023-09-11,990.7735595703125,12.069999694824219,177.62020874023438,332.9228515625,435.615478515625
2023-09-12,1049.5096435546875,12.449999809265137,174.5898895263672,326.8444519042969,433.22589111328125
2023-09-13,1055.131103515625,12.84000015258789,172.5201873779297,331.0707702636719,433.73101806640625
2023-09-14,1074.8297119140625,12.930000305175781,174.03533935546875,333.67156982421875,437.4708557128906
2023-09-15,1049.7342529296875,12.710000038146973,173.31239318847656,325.3175048828125,432.2000427246094
2023-09-18,1071.771484375,13.079999923706055,176.2436981201172,324.1746826171875,432.4534912109375
2023-09-19,1049.2845458984375,12.9399995803833,177.33303833007812,323.7707824707031,431.5566711425781
2023-09-20,1011.2817993164062,12.789999961853027,173.7877655029297,316.0077819824219,427.5892028808594
2023-09-21,986.2761840820312,13.119999885559082,172.24288940429688,314.7861633300781,420.5218505859375
2023-09-22,988.8846435546875,12.869999885559082,173.09454345703125,312.3035888671875,419.5762634277344
2023-09-25,973.9534912109375,12.579999923706055,174.37205505371094,312.82574462890625,421.3406982421875
2023-09-26,960.1912841796875,12.210000038146973,170.29202270507812,307.50592041015625,415.150634765625
2023-09-27,976.8316650390625,12.6899995803833,168.77684020996094,308.1462707519531,415.3163757324219
2023-09-28,1014.6547241210938,12.619999885559082,169.0343475341797,308.9836730957031,417.7240905761719
2023-09-29,962.080322265625,12.25,169.5492706298828,311.062255859375,416.7103576660156
2023-10-02,938.3789672851562,12.119999885559082,172.06463623046875,317.0224609375,416.544677734375
2023-10-03,935.9505004882812,11.640000343322754,170.7277069091797,308.73736572265625,410.96875
2023-10-04,991.8527221679688,11.460000038146973,171.9755096435547,314.2246398925781,413.9613952636719
2023-10-05,1012.8108520507812,11.489999771118164,173.21339416503906,314.61871337890625,413.805419921875
2023-10-06,993.7418212890625,11.399999618530273,175.76834106445312,322.40142822265625,418.71844482421875
2023-10-09,974.4931640625,11.970000267028809,177.25381469726562,324.92340087890625,421.3991394042969
2023-10-10,1031.7896728515625,12.079999923706055,176.6596221923828,323.5146789550781,423.592529296875
2023-10-11,1025.80810546875,12.5,178.05596923828125,327.4848327636719,425.32763671875
2023-10-12,1035.8824462890625,12.859999656677246,178.95716857910156,326.2435607910156,422.734619140625
2023-10-17,1092.14453125,13.720000267028809,175.431640625,327.13018798828125,425.0351867675781
2023-10-18,1059.808349609375,13.5,174.1343536376953,325.2090759277344,419.37158203125
2023-10-19,1013.9800415039062,12.609999656677246,173.758056640625,326.4011535644531,415.68682861328125
2023-10-20,1040.0198974609375,12.289999961853027,171.2030792236328,321.8201904296875,410.57879638671875
2023-10-23,1016.0040283203125,11.489999771118164,171.32191467285156,324.4308776855469,409.8671875
2023-10-24,909.505859375,11.239999771118164,171.75762939453125,325.62286376953125,412.95733642578125
2023-10-25,974.7627563476562,11.270000457763672,169.4403533935547,335.61236572265625,407.0304870605469
2023-10-26,960.9109497070312,11.300000190734863,165.27117919921875,323.0220947265625,402.156494140625
2023-10-27,921.4688720703125,11.039999961853027,166.5882568359375,324.91357421875,400.3336181640625
2023-10-30,855.5822143554688,10.449999809265137,168.63818359375,332.3022155761719,405.11993408203125
2023-10-31,883.69091796875,9.930000305175781,169.1135711669922,333.0903015136719,407.6641540527344
2023-11-01,957.9877319335938,10.350000381469727,172.2825164794922,340.93218994140625,412.0118103027344
2023-11-02,986.86083984375,10.699999809265137,175.8475799560547,343.1488037109375,419.9077453613281
2023-11-03,971.4348754882812,10.720000267028809,174.9364776611328,347.5622253417969,423.7386779785156
2023-11-07,931.0482177734375,10.140000343322754,180.05638122558594,355.177490234375,425.9222412109375
2023-11-08,902.6697998046875,10.029999732971191,181.11598205566406,357.8078918457031,426.2342529296875
2023-11-09,929.9239501953125,9.960000038146973,180.640625,355.3351135253906,422.9101257324219
2023-11-10,961.0908813476562,10.319999694824219,184.8351287841797,364.1817932128906,429.509521484375
2023-11-13,935.2308349609375,10.15999984741211,183.24856567382812,361.2362365722656,429.1001281738281
2023-11-14,930.2838745117188,10.470000267028809,185.86639404296875,364.7729187011719,437.4249572753906
2023-11-15,947.2389526367188,10.25,186.43161010742188,364.92095947265625,438.35107421875
2023-11-16,917.1963500976562,10.210000038146973,188.11734008789062,371.3375244140625,438.8872375488281
2023-11-17,1001.0276489257812,10.729999542236328,188.09750366210938,365.0986633300781,439.4330749511719
2023-11-21,1189.4229736328125,14.829999923706055,189.03952026367188,368.27734375,441.85064697265625
2023-11-22,1180.4281005859375,15.0,189.70387268066406,372.9958801269531,443.5564880371094
2023-11-24,1367.834228515625,16.84000015258789,188.37513732910156,372.5812683105469,443.8294372558594
2023-11-27,1439.6573486328125,17.260000228881836,188.1966552734375,373.7461242675781,443.0301208496094
2023-11-28,1294.2119140625,16.790000915527344,188.80152893066406,377.7835388183594,443.46881103515625
2023-11-29,1331.4053955078125,16.979999542236328,187.78018188476562,373.9830322265625,443.1568298339844
2023-11-30,1353.71240234375,16.610000610351562,188.35533142089844,374.04229736328125,444.9017028808594
2023-12-01,1439.4774169921875,16.149999618530273,189.6344757080078,369.69879150390625,447.53375244140625
2023-12-04,1368.5086669921875,16.040000915527344,187.8396759033203,364.39776611328125,445.1844482421875
2023-12-05,1476.3560791015625,17.09000015258789,191.79617309570312,367.7343444824219,445.09674072265625
2023-12-06,1467.3612060546875,16.40999984741211,190.70542907714844,364.0621337890625,443.3031005859375
2023-12-07,1490.4327392578125,16.5,192.6390380859375,366.1845397949219,446.6856689453125
2023-12-11,1579.7957763671875,17.079999923706055,191.5581817626953,366.5299987792969,450.3509521484375
2023-12-12,1601.8331298828125,17.260000228881836,193.07537841796875,369.5704650878906,452.4077453613281
2023-12-13,1643.61376953125,17.600000381469727,196.29808044433594,369.5605773925781,458.64654541015625
2023-12-14,1609.02880859375,17.43000030517578,196.44680786132812,361.2290344238281,460.11846923828125
2023-12-15,1486.38525390625,17.040000915527344,195.9113311767578,365.96734619140625,459.36090087890625
2023-12-18,1481.168212890625,17.520000457763672,194.24545288085938,367.8626403808594,461.94482421875
2023-12-19,1440.197021484375,17.31999969482422,195.28665161132812,368.46484375,464.7538757324219
2023-12-20,1506.5784912109375,17.700000762939453,193.19436645507812,365.8587646484375,458.31365966796875
2023-12-21,1549.8883056640625,17.649999618530273,193.04559326171875,368.7412109375,462.6593322753906
2023-12-22,1579.6160888671875,17.5,191.97467041015625,369.76788330078125,463.58917236328125
2023-12-26,1496.8641357421875,17.469999313354492,191.42930603027344,369.8468933105469,465.54669189453125
2023-12-27,1439.4774169921875,17.239999771118164,191.52845764160156,369.26446533203125,466.388427734375
2023-12-28,1497.31396484375,17.010000228881836,191.95484924316406,370.45892333984375,466.5646057128906
2023-12-29,1508.4222412109375,17.190000534057617,190.91366577148438,371.2090759277344,465.2138977050781
2024-01-02,1516.47265625,16.520000457763672,184.08151245117188,366.10552978515625,462.61041259765625
2024-01-03,1593.602783203125,16.770000457763672,182.70318603515625,365.8390197753906,458.8323974609375
2024-01-04,1619.552734375,16.229999542236328,180.38282775878906,363.213134765625,457.3544616699219
2024-01-05,1699.2913818359375,16.700000762939453,179.65895080566406,363.025634765625,457.9808349609375
2024-01-08,1796.4346923828125,16.709999084472656,184.00218200683594,369.8764953613281,464.5189514160156
2024-01-09,1702.03466796875,16.040000915527344,183.585693359375,370.9623718261719,463.81427001953125
2024-01-10,1725.600830078125,15.899999618530273,184.6269073486328,377.8526611328125,466.4373474121094
2024-01-11,1659.039794921875,15.989999771118164,184.03192138671875,379.68878173828125,466.2318115234375
2024-01-12,1665.156005859375,15.890000343322754,184.35914611816406,383.4794616699219,466.5548095703125
2024-01-16,1692.9049072265625,14.90999984741211,182.08837890625,385.25628662109375,464.8419189453125
2024-01-17,1846.17578125,15.0,181.14634704589844,384.4665832519531,462.258056640625
2024-01-18,1896.3218994140625,15.199999809265137,187.04640197753906,388.8100280761719,466.36883544921875
2024-01-19,2022.7432861328125,15.630000114440918,189.95179748535156,393.54840087890625,472.18267822265625
2024-01-22,2161.17236328125,15.640000343322754,192.26223754882812,391.4161682128906,473.1810302734375
2024-01-23,2134.458251953125,15.789999961853027,193.54139709472656,393.7754211425781,474.5610656738281
2024-01-24,2226.384521484375,16.440000534057617,192.8671112060547,397.388427734375,475.0798034667969
2024-01-25,2340.93310546875,17.3700008392334,192.53990173339844,399.66876220703125,477.6637268066406
2024-01-26,2353.885498046875,17.690000534057617,190.80458068847656,398.7408447265625,477.056884765625
2024-01-29,2401.422607421875,17.540000915527344,190.120361328125,404.4564514160156,480.83489990234375
2024-01-30,2468.25390625,17.290000915527344,186.46133422851562,403.3409423828125,480.4629821777344
2024-01-31,2475.0,17.280000686645508,182.85191345214844,392.472412109375,472.6231384277344
2024-02-01,2524.15625,17.489999771118164,185.29127502441406,398.5927734375,478.80889892578125
2024-02-02,2546.328369140625,17.18000030517578,184.28973388671875,405.93719482421875,483.8494873046875
2024-02-05,2422.020751953125,16.40999984741211,186.1043701171875,400.438720703125,482.08770751953125
2024-02-06,2311.025390625,16.530000686645508,187.7107696533203,400.2807922363281,483.4873352050781
2024-02-07,2170.93212890625,16.040000915527344,187.81985473632812,408.7308349609375,487.51983642578125
2024-02-08,2072.34912109375,15.8100004196167,186.73902893066406,408.7900085449219,487.735107421875
2024-02-09,2091.1484375,16.639999389648438,187.50352478027344,415.14727783203125,490.553955078125
2024-02-14,2119.1220703125,17.020000457763672,182.83702087402344,404.9769287109375,487.9798583984375
2024-02-15,2112.0166015625,17.0,182.549072265625,402.0792541503906,491.3467712402344
2024-02-16,2077.071533203125,16.850000381469727,181.01011657714844,399.6067810058594,488.89990234375
2024-02-20,2095.5107421875,16.709999084472656,180.26547241210938,398.3507385253906,486.2082824707031
2024-02-21,2071.494873046875,16.959999084472656,181.0200958251953,397.74749755859375,486.648681640625
2024-02-22,2191.170166015625,18.049999237060547,183.05545043945312,407.11309814453125,496.7201232910156
2024-02-23,2224.22607421875,18.040000915527344,181.2186279296875,405.81756591796875,497.0627136230469
2024-02-26,2227.05908203125,17.90999984741211,179.8683319091797,403.0484313964844,495.2421875
2024-02-27,2130.725341796875,17.40999984741211,181.32786560058594,402.9891052246094,496.1622619628906
2024-02-28,2085.70654296875,17.06999969482422,180.12649536132812,403.2264404296875,495.50653076171875
2024-02-29,2121.37060546875,17.299999237060547,179.46127319335938,409.0812072753906,497.28778076171875
2024-03-01,2141.0244140625,17.829999923706055,178.3790283203125,410.92071533203125,501.95648193359375
2024-03-04,2110.7568359375,18.709999084472656,173.8515625,410.34710693359375,501.418212890625
2024-03-05,2003.0899658203125,18.200000762939453,168.9070587158203,398.2122802734375,496.4069519042969
2024-03-06,2087.28076171875,18.670000076293945,167.91416931152344,397.6584777832031,498.9223327636719
2024-03-07,2091.05810546875,18.31999969482422,167.7950439453125,404.6308288574219,503.8748474121094
2024-03-08,2104.955322265625,17.649999618530273,169.5126953125,401.74298095703125,500.85052490234375
2024-03-11,1998.412353515625,17.34000015258789,171.51829528808594,400.0616760253906,500.4198303222656
2024-03-12,2192.159423828125,17.639999389648438,171.99485778808594,410.7030944824219,505.80303955078125
2024-03-13,2295.64404296875,18.110000610351562,169.90985107421875,410.525146484375,505.01019287109375
2024-03-14,2230.432373046875,18.0,171.76651000976562,420.5335693359375,504.01190185546875
2024-03-15,2306.9775390625,18.059999465942383,171.38922119140625,411.83056640625,500.5510559082031
2024-03-18,2400.79296875,19.260000228881836,172.48138427734375,412.72064208984375,503.5259094238281
2024-03-19,2358.02294921875,18.969999313354492,174.82456970214844,416.76556396484375,506.3240966796875
2024-03-20,2500.905029296875,19.360000610351562,177.39608764648438,420.5434875488281,511.0072021484375
2024-03-21,2557.57177734375,20.190000534057617,170.14813232421875,424.6378173828125,512.6959838867188
2024-03-22,2564.407958984375,20.260000228881836,171.05166625976562,424.0147705078125,511.7239990234375
2024-03-25,2548.12744140625,20.3700008392334,169.63185119628906,418.1995544433594,510.3101806640625
2024-03-26,2539.807373046875,19.799999237060547,168.49998474121094,417.0028991699219,509.36761474609375
2024-03-27,2545.2939453125,20.1200008392334,172.0742950439453,416.7852783203125,513.6483154296875
2024-04-03,2520.783203125,20.639999389648438,168.4403839111328,415.816162109375,509.9567565917969
2024-04-04,2458.44970703125,20.229999542236328,167.6163330078125,413.2744445800781,503.73211669921875
2024-04-05,2583.656982421875,21.040000915527344,168.3708953857422,420.83026123046875,508.99456787109375
2024-04-08,2597.239013671875,21.709999084472656,167.2489471435547,419.9104919433594,509.2792663574219
2024-04-09,2685.7470703125,21.75,168.4602813720703,421.58184814453125,509.8683776855469
